altitude,temperature,pressure,density
41390,269.751922607422,64.1587674617767,0.000828555174121528
41400,269.717498779297,64.0618503093719,0.000827409160736711
41410,269.683044433594,63.9650374650955,0.000826264295679272
41420,269.648620605469,63.8683289289474,0.000825120392234054
41430,269.614166259766,63.7717247009277,0.000823977637689535
41440,269.579742431641,63.6752545833588,0.00082283623091815
41450,269.545288085938,63.578873872757,0.000821695781137252
41460,269.510864257813,63.4826123714447,0.000820556487713568
41470,269.476409912109,63.3864402770996,0.000819418151806974
41480,269.441986083984,63.2904022932053,0.000818281166008549
41490,269.407562255859,63.1944388151169,0.000817144853059192
41500,269.373107910156,63.0986094474792,0.000816010076488529
41510,269.338684082031,63.0028694868088,0.00081487607364754
41520,269.304229736328,62.9072487354279,0.000813743415156379
41530,269.269805908203,62.8117173910141,0.000812611531391498
41540,269.2353515625,62.7163052558899,0.000811480992605805
41550,269.200927734375,62.6209676265717,0.000810351036713918
41560,269.16650390625,62.5257641077042,0.000809222527488543
41570,269.132049560547,62.4306499958038,0.000808094978480203
41580,269.097625732422,62.3356401920319,0.00080696839954579
41590,269.063171386719,62.2407346963882,0.000805842974240944
41600,269.028747558594,62.1459186077118,0.000804718327104631
41610,268.994323730469,62.0512068271637,0.000803594742964315
41620,268.959869384766,61.956599354744,0.000802472313280798
41630,268.925445556641,61.8620961904526,0.000801350856241539
41640,268.891021728516,61.7676675319672,0.000800230077319923
41650,268.856567382813,61.6733580827713,0.000799110646711936
41660,268.822143554688,61.5791380405426,0.000797991997170795
41670,268.787689208984,61.4850223064423,0.000796874503454369
41680,268.753265380859,61.3909959793091,0.000795757791755289
41690,268.718841552734,61.2970590591431,0.000794641952999606
41700,268.684387207031,61.2032264471054,0.000793527270853072
41710,268.649963378906,61.1094832420349,0.000792413372125668
41720,268.615539550781,61.0158294439316,0.000791300347398352
41730,268.581085205078,60.9222650527954,0.000790188286792469
41740,268.546661376953,60.8288049697876,0.000789077204258221
41750,268.512237548828,60.7354342937469,0.000787966996782389
41760,268.477783203125,60.6421530246735,0.000786857754142826
41770,268.443359375,60.5489462614059,0.000785749104305538
41780,268.408935546875,60.455858707428,0.000784641717284452
41790,268.37451171875,60.3628307580948,0.000783534819872256
41800,268.340057373047,60.2699220180511,0.000782429275033402
41810,268.305633544922,60.1770728826523,0.000781324131281139
41820,268.271209716797,60.0843280553818,0.000780220058395375
41830,268.236755371094,59.9916577339172,0.00077911675838407
41840,268.202331542969,59.899091720581,0.000778014441209716
41850,268.167907714844,59.8066002130508,0.000776912808895391
41860,268.133483886719,59.7141981124878,0.000775812055302049
41870,268.099029541016,59.6218705177307,0.000774712075331211
41880,268.064605712891,59.529647231102,0.000773613080056804
41890,268.030181884766,59.437483549118,0.000772514577175821
41900,267.995758056641,59.3454241752624,0.000771417147968025
41910,267.961303710938,59.2534244060516,0.000770320299412767
41920,267.926879882813,59.1615289449692,0.00076922443736537
41930,267.892456054688,59.0696781873703,0.000768128874998406
41940,267.858032226563,58.9779615402222,0.000767034775205022
41950,267.823577880859,58.8862746953964,0.000765940869077268
41960,267.789154052734,58.7946772575378,0.000764847757374537
41970,267.754730224609,58.7031841278076,0.000763755721697726
41980,267.720306396484,58.6117506027222,0.000762664180774012
41990,267.685852050781,58.5204064846039,0.000761573609459404
42000,267.651428222656,58.4291219711304,0.000760483446443029
42010,267.617004394531,58.337926864624,0.000759394166794112
42020,267.582580566406,58.2468062639236,0.00075830557685782
42030,267.548156738281,58.155745267868,0.000757217482879652
42040,267.513702392578,58.0647736787796,0.000756130359400702
42050,267.479278564453,57.9738914966583,0.000755044034133022
42060,267.444854736328,57.8830689191818,0.00075395820559802
42070,267.410430908203,57.7923059463501,0.000752872873987531
42080,267.376007080078,57.7016174793243,0.00075178823363913
42090,267.341552734375,57.611059397459,0.000750705098654247
42100,267.30712890625,57.5205907225609,0.000749622764041809
42110,267.272705078125,57.4302487075329,0.000748541801503028
42120,267.23828125,57.340033352375,0.000747462211568126
42130,267.203857421875,57.2499372065067,0.000746383897632239
42140,267.16943359375,57.1599677205086,0.000745306957336467
42150,267.135009765625,57.0701211690903,0.000744231342631648
42160,267.100555419922,56.9803975522518,0.000743157138939727
42170,267.066131591797,56.8907968699932,0.000742084176842989
42180,267.031707763672,56.8013228476047,0.000741012590474685
42190,266.997283935547,56.7119680345058,0.000739942283156418
42200,266.962860107422,56.6227398812771,0.000738873352606021
42210,266.928436279297,56.5336346626282,0.000737805750738357
42220,266.894012451172,56.4446486532688,0.000736739429443479
42230,266.859588623047,56.3557893037796,0.000735674486477628
42240,266.825134277344,56.2670491635799,0.000734610909120655
42250,266.790710449219,56.1784356832504,0.000733548627004534
42260,266.756286621094,56.0899414122105,0.000732487627495342
42270,266.721862792969,56.0015738010407,0.000731428008400584
42280,266.687438964844,55.9133253991604,0.000730369672931353
42290,266.653015136719,55.8251962065697,0.000729312621584781
42300,266.618591308594,55.7371936738491,0.000728256952206847
42310,266.584167480469,55.6493103504181,0.000727202567971748
42320,266.549743652344,55.5615499615669,0.000726149518064264
42330,266.515319824219,55.4739125072956,0.000725097803001432
42340,266.480895996094,55.3863979876041,0.000724047423300555
42350,266.446472167969,55.2990026772022,0.000722998330773466
42360,266.412048339844,55.2117265760899,0.000721950525919122
42370,266.377593994141,55.1245734095573,0.000720904140545517
42380,266.343170166016,55.0375431776047,0.000719859009881034
42390,266.308746337891,54.9506321549416,0.000718815168413032
42400,266.274322509766,54.863840341568,0.000717772616641512
42410,266.239898681641,54.7771714627743,0.00071673140381026
42420,266.205474853516,54.6906255185604,0.000715691530438703
42430,266.171051025391,54.6041987836361,0.000714652948290401
42440,266.136627197266,54.5178912580013,0.0007136156578664
42450,266.102203369141,54.4317029416561,0.000712579659668005
42460,266.067779541016,54.3456375598907,0.000711545002971839
42470,266.033355712891,54.2596913874149,0.00071051163951729
42480,265.998931884766,54.1738644242287,0.000709479569806445
42490,265.964508056641,54.0881566703319,0.000708448794341653
42500,265.930084228516,54.0025718510151,0.000707419362425838
42510,265.895660400391,53.9171025156975,0.000706391176967555
42520,265.861236572266,53.8317561149597,0.000705364336076886
42530,265.826812744141,53.7465289235115,0.00070433879145691
42540,265.792388916016,53.6614209413528,0.000703314543611283
42550,265.757965087891,53.5764284431934,0.000702291544212001
42560,265.723541259766,53.4915588796139,0.000701269891420755
42570,265.689117431641,53.4068085253239,0.000700249536916389
42580,265.654693603516,53.3221736550331,0.000699230432352701
42590,265.620269775391,53.2376617193222,0.000698212675930126
42600,265.585876464844,53.1532652676106,0.000697196090333287
42610,265.551452636719,53.0689880251884,0.000696180885249776
42620,265.517028808594,52.9848337173462,0.000695167029842699
42630,265.482604980469,52.9007911682129,0.000694154377989367
42640,265.448181152344,52.8168715536594,0.000693143076824741
42650,265.413757324219,52.7330674231052,0.000692133029083873
42660,265.379333496094,52.6493825018406,0.000691124284156118
42670,265.344909667969,52.5658130645752,0.000690116793640593
42680,265.310485839844,52.4823628365994,0.000689110606939855
42690,265.276062011719,52.3990318179131,0.000688105724561478
42700,265.241638183594,52.315816283226,0.00068710209808632
42710,265.207214355469,52.2327199578285,0.000686099776936757
42720,265.172790527344,52.1497391164303,0.000685098712681467
42730,265.138397216797,52.0668737590313,0.000684098827069844
42740,265.103973388672,51.9841313362122,0.00068310037608153
42750,265.069549560547,51.901500672102,0.000682103134523504
42760,265.035125732422,51.8189892172813,0.000681107200797226
42770,265.000701904297,51.73659324646,0.000680112526440898
42780,264.966278076172,51.6543127596378,0.000679119111945364
42790,264.931854248047,51.5721514821053,0.000678127006785912
42800,264.8974609375,51.4901056885719,0.000677136084472797
42810,264.863037109375,51.4081753790379,0.000676146501620796
42820,264.82861328125,51.3263642787933,0.000675158229611424
42830,264.794189453125,51.2446649372578,0.000674171170936608
42840,264.759765625,51.1630848050117,0.000673185424101672
42850,264.725341796875,51.081620156765,0.000672200940595975
42860,264.69091796875,51.0002672672272,0.000671217671883639
42870,264.656524658203,50.9190335869789,0.000670235639224028
42880,264.622100830078,50.8379153907299,0.000669254948761133
42890,264.587677001953,50.7569126784802,0.00066827552360049
42900,264.553253173828,50.6760254502296,0.000667297364236027
42910,264.518829345703,50.5952499806881,0.000666320422101252
42920,264.484436035156,50.5145937204361,0.000665344719034653
42930,264.450012207031,50.4340492188931,0.000664370311047472
42940,264.415588378906,50.3536202013493,0.000663397170821847
42950,264.381164550781,50.2733066678047,0.000662425298852986
42960,264.346740722656,50.1931086182594,0.000661454695636353
42970,264.312347412109,50.1130223274231,0.000660485236308848
42980,264.277923583984,50.033051520586,0.000659517123074168
42990,264.243499755859,49.9531961977482,0.000658550280066747
43000,264.209075927734,49.8734563589096,0.000657584707783079
43010,264.174652099609,49.7938245534897,0.000656620308470737
43020,264.140258789063,49.7143119573593,0.000655657154229608
43030,264.105834960938,49.6349111199379,0.000654695298906019
43040,264.071411132813,49.5556257665157,0.000653734716269003
43050,264.036987304688,49.4764521718025,0.000652775357666135
43060,264.002593994141,49.3973940610886,0.000651817197385533
43070,263.968170166016,49.3184477090836,0.000650860337557881
43080,263.933746337891,49.2396131157875,0.000649904703214275
43090,263.899322509766,49.1608940064907,0.000648950344010126
43100,263.864929199219,49.0822866559029,0.000647997136317436
43110,263.830505371094,49.003791064024,0.000647045230606217
43120,263.796081542969,48.9254109561443,0.000646094601506631
43130,263.761688232422,48.8471426069736,0.000645145125672847
43140,263.727264404297,48.7689860165119,0.000644196952973987
43150,263.692840576172,48.6909411847591,0.000643250009146883
43160,263.658416748047,48.6130118370056,0.000642304343893642
43170,263.6240234375,48.5351905226707,0.000641359785015787
43180,263.589599609375,48.4574846923351,0.000640416580032518
43190,263.55517578125,48.3798906207085,0.00063947460586059
43200,263.520782470703,48.3024045825005,0.00063853373978911
43210,263.486358642578,48.2250340282917,0.000637594228779872
43220,263.451934814453,48.1477752327919,0.000636655950029647
43230,263.417541503906,48.0706244707108,0.000635718781106132
43240,263.383117675781,47.9935891926289,0.000634782968415852
43250,263.348693847656,47.9166619479656,0.000633848340155863
43260,263.314300537109,47.8398464620113,0.000632914872722279
43270,263.279876708984,47.7631464600563,0.000631982762696255
43280,263.245452880859,47.6865507662296,0.00063105178923542
43290,263.211059570313,47.6100705564022,0.000630122027640539
43300,263.176635742188,47.5336983799934,0.000629193526009123
43310,263.142211914063,47.4574379622936,0.000628266260967567
43320,263.107818603516,47.3812893033028,0.000627340160236755
43330,263.073394775391,47.3052486777306,0.000626415320598805
43340,263.039001464844,47.2293198108673,0.000625491646425498
43350,263.004577636719,47.1534989774227,0.000624569234095463
43360,262.970153808594,47.0777899026871,0.0006236480607586
43370,262.935760498047,47.0021925866604,0.000622728054624745
43380,262.901336669922,46.9267033040524,0.000621809311469034
43390,262.866943359375,46.851322054863,0.000620891687302601
43400,262.83251953125,46.7760525643826,0.000619975376230885
43410,262.798095703125,46.7008911073208,0.000619060257180024
43420,262.763702392578,46.625841408968,0.00061814630821489
43430,262.729278564453,46.5508997440338,0.000617233624109377
43440,262.694885253906,46.4760661125183,0.000616322061844877
43450,262.660461425781,46.4013405144215,0.000615411765184757
43460,262.626037597656,46.3267266750336,0.000614502712317383
43470,262.591644287109,46.2522208690643,0.000613594783001099
43480,262.557220458984,46.1778230965137,0.000612688120422058
43490,262.522827148438,46.1035333573818,0.00061178258252616
43500,262.488403320313,46.0293553769588,0.000610878361556052
43510,262.454010009766,45.9552817046642,0.000609975216967975
43520,262.419586181641,45.8813160657883,0.000609073340615341
43530,262.385192871094,45.8074621856213,0.00060817264067116
43540,262.350769042969,45.7337126135826,0.000607273160260556
43550,262.316345214844,45.6600748002529,0.000606374927949965
43560,262.281951904297,45.5865412950516,0.000605477774822805
43570,262.247528076172,45.5131158232689,0.000604581891812038
43580,262.213134765625,45.4398021101952,0.000603687188077327
43590,262.1787109375,45.3665927052498,0.000602793705728317
43600,262.144317626953,45.2934876084328,0.000601901304793196
43610,262.109893798828,45.2204942703247,0.000601010224984256
43620,262.075500488281,45.147605240345,0.000600120227711717
43630,262.041076660156,45.074824243784,0.000599231502811567
43640,262.006683349609,45.0021512806416,0.000598343911088928
43650,261.972259521484,44.9295863509178,0.0005974575924979
43660,261.937866210938,44.8571220040321,0.000596572309132792
43670,261.903442382813,44.7847694158554,0.000595688349184523
43680,261.869049072266,44.712521135807,0.000594805475117345
43690,261.834655761719,44.6403808891773,0.000593923806454988
43700,261.800231933594,44.568344950676,0.000593043363232378
43710,261.765838623047,44.4964170455933,0.000592164057128543
43720,261.731414794922,44.4245934486389,0.000591285977202665
43730,261.697021484375,44.3528778851032,0.000590409035520984
43740,261.66259765625,44.2812666296959,0.000589533320756899
43750,261.628204345703,44.2097559571266,0.000588658646157516
43760,261.593780517578,44.1383570432663,0.000587785298409193
43770,261.559387207031,44.0670624375343,0.000586913041541739
43780,261.524963378906,43.9958721399307,0.00058604201306238
43790,261.490570068359,43.9247898757458,0.000585172126193632
43800,261.456176757813,43.8538081943989,0.000584303350620713
43810,261.421752929688,43.7829345464706,0.000583435854174532
43820,261.387359619141,43.7121652066708,0.000582569451375483
43830,261.352935791016,43.6415001749992,0.000581704278807327
43840,261.318542480469,43.5709394514561,0.000580840200988513
43850,261.284149169922,43.5004830360413,0.000579977286394547
43860,261.249725341797,43.4301309287548,0.000579115603133541
43870,261.21533203125,43.3598831295967,0.00057825501627612
43880,261.180908203125,43.2897433638573,0.000577395711175854
43890,261.146514892578,43.2197041809559,0.000576537453901555
43900,261.112121582031,43.1497655808926,0.000575680312451054
43910,261.077697753906,43.0799350142479,0.000574824453871629
43920,261.043304443359,43.0102087557316,0.000573969694455504
43930,261.008911132813,42.9405830800533,0.000573116052226234
43940,260.974487304688,42.8710654377937,0.000572263693998254
43950,260.940093994141,42.8016483783722,0.000571412386857428
43960,260.905700683594,42.732335627079,0.000570562247995662
43970,260.871276855469,42.6631197333336,0.000569713245028666
43980,260.836883544922,42.5940155982971,0.000568865444007976
43990,260.802459716797,42.5250083208084,0.000568018779600111
44000,260.76806640625,42.4561053514481,0.000567173218738523
44010,260.733673095703,42.3873066902161,0.000566328828442786
44020,260.699279785156,42.3186123371124,0.000565485609176189
44030,260.664855957031,42.2500148415565,0.000564643527936343
44040,260.630462646484,42.181521654129,0.000563802552430766
44050,260.596069335938,42.1131327748299,0.000562962749319484
44060,260.561645507813,42.0448444783688,0.000562124135098258
44070,260.527252197266,41.976660490036,0.000561286628260263
44080,260.492858886719,41.9085770845413,0.000560450245378113
44090,260.458435058594,41.8405942618847,0.000559615052466424
44100,260.424041748047,41.7727120220661,0.000558780918742867
44110,260.3896484375,41.7049340903759,0.000557947960150388
44120,260.355224609375,41.6372567415237,0.000557116192611903
44130,260.320831298828,41.5696799755096,0.000556285485879949
44140,260.286437988281,41.5022075176239,0.000555455955650704
44150,260.252044677734,41.4348319172859,0.000554627502660578
44160,260.217620849609,41.3675606250763,0.000553800292028027
44170,260.183227539063,41.3003861904144,0.000552974094479045
44180,260.148834228516,41.2333160638809,0.000552149075247358
44190,260.114440917969,41.1663427948952,0.000551325135017586
44200,260.080017089844,41.0994738340378,0.000550502438609277
44210,260.045623779297,41.0327054560184,0.000549680807306847
44220,260.01123046875,40.9660339355469,0.000548860256330923
44230,259.976837158203,40.8994667232037,0.000548040885945866
44240,259.942413330078,40.8329963684082,0.000547222661016128
44250,259.908020019531,40.7666265964508,0.000546405503325208
44260,259.873626708984,40.7003574073315,0.000545589477654587
44270,259.839233398438,40.6341850757599,0.000544774534509544
44280,259.804840087891,40.5681170523167,0.000543960774221691
44290,259.770416259766,40.5021458864212,0.00054314816115445
44300,259.736022949219,40.4362753033638,0.000542336617998349
44310,259.701629638672,40.3705015778542,0.00054152615912868
44320,259.667236328125,40.3048321604729,0.000540716884930924
44330,259.632843017578,40.2392596006393,0.000539908695908001
44340,259.598419189453,40.1737838983536,0.000539101655866324
44350,259.564025878906,40.1084050536156,0.000538295638400872
44360,259.529632568359,40.0431305170059,0.000537490807412614
44370,259.495239257813,39.977952837944,0.000536687063352432
44380,259.460845947266,39.9128720164299,0.000535884406652564
44390,259.426452636719,39.8478880524635,0.000535082837745479
44400,259.392028808594,39.7830083966255,0.000534282519983094
44410,259.357635498047,39.7182181477547,0.00053348312788744
44420,259.3232421875,39.6535322070122,0.000532684924970684
44430,259.288848876953,39.5889431238174,0.000531887811605541
44440,259.254455566406,39.5244508981705,0.000531091788225638
44450,259.220062255859,39.4600555300713,0.000530296855264834
44460,259.185668945313,39.3957607448101,0.00052950306322739
44470,259.151245117188,39.3315628170967,0.000528710424751524
44480,259.116851806641,39.2674617469311,0.000527918815665256
44490,259.082458496094,39.2034575343132,0.000527128298749226
44500,259.048065185547,39.1395501792431,0.000526338874438453
44510,259.013671875,39.0757396817207,0.000525550543168182
44520,258.979278564453,39.0120260417461,0.000524763305373892
44530,258.944885253906,38.9484092593193,0.000523977161491293
44540,258.910491943359,38.8848930597305,0.000523192162079717
44550,258.876098632813,38.8214662671089,0.000522408157205163
44560,258.841674804688,38.7581400573254,0.000521625359174124
44570,258.807281494141,38.6949107050896,0.000520843595216006
44580,258.772888183594,38.6317744851112,0.000520062877201666
44590,258.738494873047,38.5687351226807,0.000519283255704916
44600,258.7041015625,38.5057926177979,0.000518504731163085
44610,258.669708251953,38.4429469704628,0.000517727304013732
44620,258.635314941406,38.3801981806755,0.000516950974694652
44630,258.600921630859,38.317546248436,0.000516175743643871
44640,258.566528320313,38.2549837231636,0.000515401510919513
44650,258.532135009766,38.192518055439,0.000514628377313497
44660,258.497741699219,38.1301492452621,0.000513856343264542
44670,258.463348388672,38.0678772926331,0.000513085409211594
44680,258.428955078125,38.0057021975517,0.000512315575593837
44690,258.394561767578,37.9436165094376,0.000511546742403746
44700,258.360168457031,37.8816276788712,0.000510779010501169
44710,258.325775146484,37.8197357058525,0.00051001238032598
44720,258.291381835938,37.757933139801,0.000509246751831221
44730,258.256988525391,37.6962311565876,0.000508482276167761
44740,258.222595214844,37.6346185803413,0.000507718803025492
44750,258.188201904297,37.5731065869331,0.000506956483595891
44760,258.15380859375,37.5116840004921,0.00050619516752915
44770,258.119415283203,37.4503545463085,0.000505434905503359
44780,258.085021972656,37.3891219496727,0.00050467574822362
44790,258.050628662109,37.3279824852943,0.00050391764584125
44800,258.016235351563,37.2669361531734,0.000503160598778099
44810,257.981842041016,37.20598295331,0.000502404607456242
44820,257.947448730469,37.145122885704,0.00050164967229798
44830,257.913055419922,37.0843559503555,0.000500895793725839
44840,257.878662109375,37.0236858725548,0.000500143022486514
44850,257.844268798828,36.9631052017212,0.000499391258361806
44860,257.809875488281,36.9026213884354,0.000498640602429522
44870,257.775482177734,36.8422269821167,0.000497890954445062
44880,257.741088867188,36.7819294333458,0.000497142415513546
44890,257.706695556641,36.7217212915421,0.00049639488536396
44900,257.672302246094,36.6616025567055,0.000495648364400251
44910,257.637908935547,36.6015806794167,0.000494902953768526
44920,257.603515625,36.541648209095,0.000494158553158121
44930,257.569122314453,36.4818125963211,0.000493415263742489
44940,257.534729003906,36.4220663905144,0.000492672985184519
44950,257.500335693359,36.3624133169651,0.000491931768287144
44960,257.465972900391,36.302849650383,0.000491191504850014
44970,257.431579589844,36.2433791160584,0.000490452362212202
44980,257.397186279297,36.1840054392815,0.000489714332916555
44990,257.36279296875,36.1247174441814,0.000488977266134975
45000,257.328399658203,36.0655188560486,0.000488241212684952
45010,257.294006347656,36.0064134001732,0.000487506223411152
45020,257.259613037109,35.9474048018456,0.000486772349185426
45030,257.225219726563,35.8884818851948,0.000486039439099694
45040,257.190826416016,35.8296483755112,0.000485307543999282
45050,257.156433105469,35.7709117233753,0.000484576765221999
45060,257.1220703125,35.7122644782066,0.000483846944844401
45070,257.087677001953,35.6537029147148,0.000483118147728923
45080,257.053283691406,35.5952382087708,0.000482390468213538
45090,257.018890380859,35.5368591845036,0.000481663755270045
45100,256.984497070313,35.4785732924938,0.000480938110284613
45110,256.950103759766,35.420373082161,0.000480213432674479
45120,256.915710449219,35.3622697293758,0.000479489874365849
45130,256.88134765625,35.3042520582676,0.000478767227372627
45140,256.846954345703,35.2463237941265,0.000478045656443347
45150,256.812561035156,35.1884886622429,0.000477325155564404
45160,256.778167724609,35.1307392120361,0.000476605624086524
45170,256.743774414063,35.0730791687965,0.000475887112945683
45180,256.709411621094,35.0155122578144,0.00047516961661705
45190,256.675018310547,34.9580347537994,0.00047445319802515
45200,256.640625,34.9006429314613,0.000473737750448013
45210,256.606231689453,34.8433442413807,0.000473023375423051
45220,256.571838378906,34.7861349582672,0.000472310022801324
45230,256.537475585938,34.7290076315403,0.000471597535718921
45240,256.503082275391,34.6719734370708,0.000470886178607238
45250,256.468688964844,34.6150286495686,0.000470175845119415
45260,256.434295654297,34.5581695437431,0.000469466485059927
45270,256.39990234375,34.5014035701752,0.000468758200048866
45280,256.365539550781,34.4447195529938,0.000468050782939537
45290,256.331146240234,34.3881286680698,0.00046734449749653
45300,256.296752929688,34.3316271901131,0.000466639237725247
45310,256.262359619141,34.2752076685429,0.00046593490275596
45320,256.227996826172,34.2188812792301,0.000465231589494931
45330,256.193603515625,34.1626405715942,0.000464529307963455
45340,256.159210205078,34.1064855456352,0.000463828003067861
45350,256.124816894531,34.0504199266434,0.000463127725870132
45360,256.090454101563,33.9944437146187,0.000462428421678033
45370,256.056060791016,33.9385494589806,0.000461730099829962
45380,256.021667480469,33.8827446103096,0.000461032806895279
45390,255.987289428711,33.8270291686058,0.000460336515849145
45400,255.952896118164,33.7714031338692,0.000459641282023382
45410,255.918518066406,33.7158590555191,0.000458946949572921
45420,255.884124755859,33.6604006588459,0.000458253624354293
45430,255.849746704102,33.6050316691399,0.000457561302795077
45440,255.815368652344,33.5497483611107,0.000456869961945185
45450,255.780975341797,33.4945507347584,0.000456179629413757
45460,255.746597290039,33.4394387900829,0.000455490251131554
45470,255.712219238281,33.3844162523746,0.000454801905495965
45480,255.677825927734,33.3294793963432,0.000454114569267852
45490,255.643447875977,33.2746244966984,0.000453428137839346
45500,255.60905456543,33.2198590040207,0.000452742767293686
45510,255.574676513672,33.1651754677296,0.000452058302401938
45520,255.540298461914,33.1105813384056,0.000451374872173546
45530,255.505905151367,33.0560728907585,0.000450692453150182
45540,255.471527099609,33.001646399498,0.00045001094106339
45550,255.437149047852,32.9473093152046,0.000449330464852575
45560,255.402770996094,32.8930541872978,0.000448650923312453
45570,255.368377685547,32.8388810157776,0.00044797234358778
45580,255.333999633789,32.7847972512245,0.000447294774135747
45590,255.299621582031,32.730795443058,0.00044661814051488
45600,255.265228271484,32.6768830418587,0.000445942571438369
45610,255.230850219727,32.6230525970459,0.000445267912283321
45620,255.196472167969,32.5693041086197,0.000444594190121804
45630,255.162094116211,32.5156450271606,0.000443921507051974
45640,255.127716064453,32.4620679020882,0.00044324976176074
45650,255.093322753906,32.4085727334023,0.000442578981100768
45660,255.058944702148,32.3551595211029,0.000441909112467855
45670,255.024566650391,32.3018357157707,0.000441240284525915
45680,254.990188598633,32.2485938668251,0.000440572395907861
45690,254.955795288086,32.1954376995564,0.000439905524222334
45700,254.921417236328,32.1423634886742,0.000439239566270462
45710,254.88703918457,32.0893712341785,0.000438574548796791
45720,254.852661132813,32.0364609360695,0.000437910472181917
45730,254.818283081055,31.9836363196373,0.000437247387734976
45740,254.783905029297,31.9308936595917,0.000436585244922379
45750,254.74951171875,31.8782366812229,0.00043592412117807
45760,254.715133666992,31.8256616592407,0.000435263913697824
45770,254.680755615234,31.7731648683548,0.000434604598054153
45780,254.646377563477,31.720757484436,0.000433946327496414
45790,254.611999511719,31.6684283316135,0.000433288949539134
45800,254.577621459961,31.6161811351776,0.000432632515520406
45810,254.543243408203,31.5640196204185,0.000431977076806057
45820,254.508865356445,31.5119400620461,0.000431322582809156
45830,254.474487304688,31.4599387347698,0.000430668982915439
45840,254.44010925293,31.4080193638802,0.000430016328491354
45850,254.405731201172,31.3561856746674,0.000429364670931111
45860,254.371353149414,31.3044302165508,0.000428713908603247
45870,254.336975097656,31.2527604401112,0.000428064143920212
45880,254.302581787109,31.2011670321226,0.000427415275353555
45890,254.268218994141,31.1496593058109,0.000426767353914689
45900,254.233840942383,31.0982316732407,0.000426120380378459
45910,254.199462890625,31.046885997057,0.000425474354999225
45920,254.165069580078,30.9956185519695,0.000424829252607106
45930,254.130706787109,30.9444349259138,0.00042418507365171
45940,254.096328735352,30.8933295309544,0.000423541818432807
45950,254.061950683594,30.8423060923815,0.00042289951289037
45960,254.027572631836,30.79136274755,0.000422258131866535
45970,253.993194580078,30.7405013591051,0.000421617701283589
45980,253.95881652832,30.6897182017565,0.000420978170426821
45990,253.924438476563,30.6390170007944,0.000420339590769274
46000,253.890060424805,30.5883958935738,0.000419701937140075
46010,253.855682373047,30.5378548800945,0.000419065209915443
46020,253.821304321289,30.4873920977116,0.00041842938390761
46030,253.786926269531,30.43700940907,0.000417794485050466
46040,253.752563476563,30.386708676815,0.000417160514207026
46050,253.718185424805,30.3364861756563,0.000416527470820082
46060,253.683807373047,30.2863419055939,0.000415895330136832
46070,253.649429321289,30.236279591918,0.000415264143687339
46080,253.615051269531,30.1862936466932,0.000414633835104709
46090,253.580673217773,30.1363877952099,0.000414004455922878
46100,253.546295166016,30.0865601748228,0.000413375980927977
46110,253.511932373047,30.0368145108223,0.000412748436835448
46120,253.477554321289,29.9871470779181,0.000412121822557148
46130,253.443176269531,29.9375541508198,0.000411496062379091
46140,253.408798217773,29.8880431801081,0.000410871259072098
46150,253.374420166016,29.8386104404926,0.000410247361807103
46160,253.340057373047,29.7892559319735,0.000409624346281086
46170,253.305679321289,29.7399796545506,0.000409002262240952
46180,253.271301269531,29.6907797455788,0.000408381059730209
46190,253.236923217773,29.6416580677032,0.000407760764731053
46200,253.202560424805,29.592614620924,0.000407141353077502
46210,253.168182373047,29.5436512678862,0.000406522899874747
46220,253.133804321289,29.4947624206543,0.000405905304032797
46230,253.099426269531,29.4459536671638,0.00040528864281232
46240,253.065063476563,29.3972212821245,0.000404672840912922
46250,253.030685424805,29.3485652655363,0.00040405794752881
46260,252.996307373047,29.2999874800444,0.000403443964234001
46270,252.961944580078,29.2514860630035,0.000402830841449552
46280,252.92756652832,29.203062877059,0.000402218653822319
46290,252.893188476563,29.1547160595655,0.000401607351733111
46300,252.858825683594,29.1064456105232,0.000400996911344918
46310,252.824447631836,29.0582533925772,0.000400387407113999
46320,252.790069580078,29.0101319551468,0.000399778712506763
46330,252.755706787109,28.962092474103,0.000399170957787534
46340,252.721328735352,28.9141274988651,0.000398564088876908
46350,252.686950683594,28.8662388920784,0.000397958107674288
46360,252.652587890625,28.8184266537428,0.000397352990544163
46370,252.618209838867,28.7706907838583,0.000396748785878081
46380,252.583847045898,28.7230312824249,0.000396145446076194
46390,252.549468994141,28.6754462867975,0.00039554299370459
46400,252.515106201172,28.6279357969761,0.000394941381286072
46410,252.480728149414,28.5805016756058,0.000394340682636908
46420,252.446350097656,28.5331420600414,0.000393740848518906
46430,252.411987304688,28.4858588129282,0.00039314188122605
46440,252.377624511719,28.4386519342661,0.000392543804954309
46450,252.343246459961,28.39151956141,0.00039194661805414
46460,252.308868408203,28.3444598317146,0.000391350271395758
46470,252.274505615234,28.2974764704704,0.000390754793129787
46480,252.240142822266,28.2505676150322,0.000390160181596762
46490,252.205764770508,28.2037332653999,0.000389566460720252
46500,252.17138671875,28.1569734215736,0.000388973607220106
46510,252.137023925781,28.1102880835533,0.000388381597947098
46520,252.102661132813,28.0636791139841,0.000387790482563847
46530,252.068283081055,28.0171409249306,0.000387200207648911
46540,252.033920288086,27.9706791043282,0.000386610803862622
46550,251.999542236328,27.9242899268866,0.000386022266918374
46560,251.965179443359,27.8779733926058,0.000385434550380899
46570,251.930801391602,27.831731364131,0.000384847727067144
46580,251.896438598633,27.7855638414621,0.000384261750682371
